Bloque de Numeración,IDO/IDD,"IDO/IDD
Alternativo",Autorización,Empresa,,,
32 3322XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3323XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3324XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3325XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3326XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3327XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3328XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3329XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3330XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3331XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3332XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3333XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3334XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3335XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3336XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3337XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3338XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3339XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3340XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3341XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3342XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3343XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3344XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3345XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3346XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3347XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3348XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3349XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3350XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3351XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3352XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3353XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3354XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3355XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3356XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3357XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3358XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3359XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3360XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3361XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3362XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3363XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3364XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3365XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3366XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3367XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3368XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3369XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3370XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3371XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3372XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3373XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3374XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3375XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3376XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3377XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3378XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3379XXX,326,,Servicio Público Telefónico Local,VTR BANDA ANCHA (CHILE) S.A.,,,
32 3380XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3381XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3382XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3383XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3384XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3385XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3386XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3387XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3388XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3389XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3390XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3391XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3392XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3393XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3394XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3395XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3396XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3397XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3398XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3399XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3400XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3401XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3402XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3403XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3404XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3405XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3406XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3407XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3408XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3409XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3410XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3411XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3412XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3413XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3414XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3415XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3416XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3417XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3418XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3419XXX,320,,Servicio Público Telefónico Local,CLARO SERVICIOS EMPRESARIALES S.A.,,,
32 3420XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3421XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3422XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3423XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3424XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3425XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3426XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3427XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3428XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3429XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3430XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3431XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3432XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3433XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3434XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3435XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3436XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3437XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3438XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3439XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3440XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3441XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3442XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3443XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3444XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3445XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3446XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3447XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3448XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3449XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3450XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3451XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3452XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3453XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3454XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3455XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3456XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3457XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3458XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3459XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3460XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3461XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3462XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3463XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3464XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3465XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3466XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3467XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3468XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3469XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3470XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3471XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3472XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3473XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3474XXX,352,320,Servicio Público Telefónico Local,CLARO COMUNICACIONES S.A.,,,
32 3475XXX,361,,Servicio Público Telefónico Local,CLARO CHILE S.A.,,,
32 3476XXX,361,,Servicio Público Telefónico Local,CLARO CHILE S.A.,,,
32 3477XXX,361,,Servicio Público Telefónico Local,CLARO CHILE S.A.,,,
32 3478XXX,361,,Servicio Público Telefónico Local,CLARO CHILE S.A.,,,
32 3479XXX,361,,Servicio Público Telefónico Local,CLARO CHILE S.A.,,,
32 3480XXX,362,,Servicio Público Telefónico Local,COMPAÑÍA CHILENA DE COMUNICACIONES PARALLEL S.A.,,,
32 3481XXX,362,,Servicio Público Telefónico Local,COMPAÑÍA CHILENA DE COMUNICACIONES PARALLEL S.A.,,,
32 3482XXX,362,,Servicio Público Telefónico Local,COMPAÑÍA CHILENA DE COMUNICACIONES PARALLEL S.A.,,,
32 3483XXX,362,,Servicio Público Telefónico Local,COMPAÑÍA CHILENA DE COMUNICACIONES PARALLEL S.A.,,,
32 3484XXX,362,,Servicio Público Telefónico Local,COMPAÑÍA CHILENA DE COMUNICACIONES PARALLEL S.A.,,,
32 3485XXX,362,,Servicio Público Telefónico Local,COMPAÑÍA CHILENA DE COMUNICACIONES PARALLEL S.A.,,,
32 3486XXX,362,,Servicio Público Telefónico Local,COMPAÑÍA CHILENA DE COMUNICACIONES PARALLEL S.A.,,,
32 3487XXX,362,,Servicio Público Telefónico Local,COMPAÑÍA CHILENA DE COMUNICACIONES PARALLEL S.A.,,,
32 3488XXX,362,,Servicio Público Telefónico Local,COMPAÑÍA CHILENA DE COMUNICACIONES PARALLEL S.A.,,,
32 3489XXX,362,,Servicio Público Telefónico Local,COMPAÑÍA CHILENA DE COMUNICACIONES PARALLEL S.A.,,,
32 3490XXX,365,,Servicio Público Telefónico Local,SERVICIOS INTERNET LIMITADA,,,
32 3491XXX,365,,Servicio Público Telefónico Local,SERVICIOS INTERNET LIMITADA,,,
32 3492XXX,365,,Servicio Público Telefónico Local,SERVICIOS INTERNET LIMITADA,,,
32 3493XXX,365,,Servicio Público Telefónico Local,SERVICIOS INTERNET LIMITADA,,,
32 3494XXX,365,,Servicio Público Telefónico Local,SERVICIOS INTERNET LIMITADA,,,
32 3495XXX,365,,Servicio Público Telefónico Local,SERVICIOS INTERNET LIMITADA,,,
32 3496XXX,365,,Servicio Público Telefónico Local,SERVICIOS INTERNET LIMITADA,,,
32 3497XXX,365,,Servicio Público Telefónico Local,SERVICIOS INTERNET LIMITADA,,,
32 3498XXX,365,,Servicio Público Telefónico Local,SERVICIOS INTERNET LIMITADA,,,
32 3499XXX,365,,Servicio Público Telefónico Local,SERVICIOS INTERNET LIMITADA,,,
32 3500XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3501XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3502XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3503XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3504XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3505XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3506XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3507XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3508XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3509XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3510XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3511XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3512XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3513XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3514XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3515XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3516XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3517XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3518XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3519XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3520XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3521XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3522XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3523XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3524XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3525XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3526XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3527XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3528XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3529XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3530XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3531XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3532XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3533XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3534XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3535XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3536XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3537XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3538XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3539XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3540XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3541XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3542XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3543XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3544XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3545XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3546XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3547XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3548XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3549XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3550XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3551XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3552XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3553XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3554XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3555XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3556XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3557XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3558XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3559XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3560XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3561XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3562XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3563XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3564XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3565XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3566XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3567XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3568XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3569XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3570XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3571XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3572XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3573XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3574XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3575XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3576XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3577XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
32 3578XXX,322,,Servicio Público Telefónico Local,ENTEL TELEFONÍA LOCAL S.A.,,,
